order_id,order_datetime,city,dark_store_id,category,order_value_inr,promised_delivery_min,actual_delivery_min,delivery_partner_id,customer_rating
ORD103155,2026-06-07 16:10:00,Noida,NOI-DS-02,Fruits & Vegetables,279.19,15,18.7,DP237,5.0
ORD104194,2026-06-14 11:01:00,Pune,PUN-DS-01,Personal Care,37.4,15,19.8,DP160,5.0
ORD104161,2026-06-10 19:22:00,Noida,NOI-DS-02,Beverages,264.72,15,16.2,DP128,5.0
ORD104025,2026-05-02 17:05:00,Chennai,CHN-DS-01,Fruits & Vegetables,133.77,15,18.0,DP234,5.0
ORD101342,2026-05-06 08:38:00,Gurugram,GGN-DS-02,Snacks,40.2,15,14.3,DP209,5.0
ORD100741,2026-05-30 13:56:00,Delhi,DEL-DS-01,Frozen Food,269.66,10,10.6,DP164,5.0
ORD104293,2026-05-31 22:35:00, chennai ,CHN-DS-01,Baby Care,275.67,15,13.8,DP103,1.0
ORD104956,2026-06-11 18:03:00,Hyderabad,HYD-DS-01,Baby Care,90.81,10,13.5,DP169,2.0
ORD105810,2026-05-14 15:35:00,Pune,PUN-DS-01,Dairy & Breakfast,282.55,10,11.6,DP230,5.0
ORD104027,2026-06-01 18:19:00,Delhi,DEL-DS-01,Household Essentials,214.0,15,21.1,DP117,5.0
ORD100420,2026-06-01 08:09:00,Mumbai,MUM-DS-02,Personal Care,126.35,10,12.6,DP111,5.0
ORD100500,2026-05-10 11:12:00, hyderabad ,HYD-DS-01,Household Essentials,500.88,15,20.3,DP245,4.0
ORD102135,2026-05-27 09:31:00,Noida,NOI-DS-02,Household Essentials,225.23,15,18.8,DP110,4.0
ORD104902,2026-06-13 07:01:00,Pune,PUN-DS-01,Beverages,594.8,20,20.5,DP124,5.0
ORD102988,2026-05-06 17:50:00,Gurugram,GGN-DS-01,Bakery,161.4,15,9.1,DP191,3.0
ORD105541,2026-05-15 19:45:00, mumbai ,MUM-DS-03,Baby Care,301.02,15,13.6,DP238,5.0
ORD105799,2026-05-09 12:14:00,Mumbai,MUM-DS-01,Snacks,108.32,10,9.4,DP242,5.0
ORD101803,2026-05-09 17:27:00, chennai ,CHN-DS-01,Household Essentials,21.53,15,15.5,DP248,5.0
ORD104505,2026-05-14 09:44:00,Mumbai,MUM-DS-03,Household Essentials,148.83,10,10.7,DP160,5.0
ORD101169,2026-06-14 13:58:00,Bengaluru,BLR-DS-01,Frozen Food,153.49,15,19.1,DP241,5.0
ORD100041,2026-06-05 16:59:00,Delhi,DEL-DS-03,Dairy & Breakfast,126.5,15,13.7,DP167,3.0
ORD105291,2026-05-01 20:50:00,Mumbai,MUM-DS-02,Snacks,292.11,15,26.3,DP149,
ORD105701,2026-05-29 07:21:00,Gurugram,GGN-DS-02,Beverages,372.29,15,14.0,DP110,2.0
ORD102516,2026-05-18 15:16:00,Pune,PUN-DS-01,Household Essentials,219.57,15,17.8,DP167,5.0
ORD102100,2026-05-14 23:23:00,Delhi,DEL-DS-03,Fruits & Vegetables,182.62,15,18.9,DP203,2.0
ORD104704,2026-05-18 11:37:00,Noida,NOI-DS-02,Household Essentials,266.57,10,9.1,DP229,5.0
ORD100930,2026-06-01 10:24:00,Gurugram,GGN-DS-02,Personal Care,392.48,15,16.9,DP179,5.0
ORD103513,2026-06-14 09:28:00,Hyderabad,HYD-DS-01,Snacks,283.8,10,16.7,DP224,4.0
ORD101797,2026-05-01 18:57:00,Noida,NOI-DS-01,Beverages,200.75,10,11.5,DP207,4.0
ORD100480,2026-05-11 09:19:00,Delhi,DEL-DS-03,Baby Care,348.6,15,9.6,DP134,5.0
ORD103736,2026-05-19 21:39:00, bengaluru ,BLR-DS-02,Meat & Seafood,102.88,10,11.4,DP180,3.0
ORD100188,2026-06-02 09:19:00,Delhi,DEL-DS-02,Frozen Food,396.95,15,13.9,DP109,5.0
ORD105519,2026-05-08 23:47:00,Pune,PUN-DS-01,Fruits & Vegetables,113.93,15,14.1,DP229,3.0
ORD103308,2026-05-23 17:46:00,Hyderabad,HYD-DS-02,Frozen Food,172.68,20,18.7,DP204,2.0
ORD105853,2026-06-07 11:41:00, hyderabad ,HYD-DS-01,Personal Care,314.72,20,15.6,DP228,5.0
ORD101264,2026-05-07 08:15:00,Mumbai,MUM-DS-03,Fruits & Vegetables,114.92,15,16.4,DP136,5.0
ORD105971,2026-05-01 18:07:00,Chennai,CHN-DS-01,Beverages,62.59,20,19.9,DP130,3.0
ORD102436,2026-05-04 21:37:00,Gurugram,GGN-DS-01,Frozen Food,184.29,15,22.2,DP131,5.0
ORD105417,2026-05-15 07:33:00,Delhi,DEL-DS-01,Bakery,67.75,15,11.7,DP124,4.0
ORD104421,2026-06-04 22:18:00,Hyderabad,HYD-DS-02,Personal Care,295.14,20,20.6,DP234,4.0
ORD105425,2026-06-13 22:48:00,Hyderabad,HYD-DS-02,Beverages,145.62,15,18.4,DP175,2.0
ORD103648,2026-05-12 19:41:00,Noida,NOI-DS-02,Bakery,789.79,15,18.6,DP166,4.0
ORD100875,2026-06-09 08:23:00,Pune,PUN-DS-01,Household Essentials,48.48,15,20.3,DP243,4.0
ORD101185,2026-05-30 14:04:00,Hyderabad,HYD-DS-01,Personal Care,272.99,20,13.7,DP194,4.0
ORD102265,2026-06-08 23:09:00, noida ,NOI-DS-01,Dairy & Breakfast,45.09,15,14.8,DP215,4.0
ORD103341,2026-05-18 21:03:00,Hyderabad,HYD-DS-02,Baby Care,152.09,15,15.2,DP219,2.0
ORD103613,2026-06-12 19:50:00,Gurugram,GGN-DS-02,Fruits & Vegetables,204.1,15,24.3,DP122,5.0
ORD104645,2026-05-03 12:48:00,Hyderabad,HYD-DS-01,Beverages,764.37,15,16.5,DP146,5.0
ORD100719,2026-06-08 09:11:00,Pune,PUN-DS-01,Beverages,224.72,20,16.4,DP217,4.0
ORD103535,2026-05-05 11:24:00,Pune,PUN-DS-01,Baby Care,195.54,15,13.4,DP231,5.0
ORD102841,2026-05-14 10:10:00,Pune,PUN-DS-01,Meat & Seafood,253.76,10,10.9,DP100,1.0
ORD102663,2026-05-17 15:54:00,Hyderabad,HYD-DS-02,Frozen Food,455.34,10,9.5,DP128,4.0
ORD103043,2026-06-14 17:49:00,Noida,NOI-DS-01,Household Essentials,154.15,15,13.4,DP166,5.0
ORD104144,2026-05-01 14:15:00,Bengaluru,BLR-DS-02,Meat & Seafood,49.19,10,14.2,DP158,4.0
ORD103158,2026-06-04 21:12:00,Gurugram,GGN-DS-02,Fruits & Vegetables,76.07,15,17.1,DP166,3.0
ORD101856,2026-05-05 09:33:00,Pune,PUN-DS-01,Bakery,239.5,15,12.4,DP149,5.0
ORD103081,2026-05-29 17:48:00, noida ,NOI-DS-01,Meat & Seafood,54.58,15,19.0,DP180,5.0
ORD100137,2026-06-12 19:17:00,Bengaluru,BLR-DS-01,Fruits & Vegetables,185.75,20,25.9,DP112,5.0
ORD104230,2026-05-21 17:32:00,Pune,PUN-DS-01,Bakery,361.08,15,16.5,DP218,5.0
ORD103706,2026-05-16 14:17:00,Pune,PUN-DS-01,Bakery,275.36,10,12.0,DP125,5.0
ORD103660,2026-05-02 16:20:00,Delhi,DEL-DS-02,Fruits & Vegetables,202.85,15,13.5,DP108,4.0
ORD104757,2026-05-17 12:02:00,Mumbai,MUM-DS-02,Fruits & Vegetables,183.87,15,23.9,DP138,4.0
ORD100779,2026-05-28 19:11:00,Delhi,DEL-DS-01,Meat & Seafood,181.59,20,-1.0,DP214,4.0
ORD103461,2026-05-06 10:08:00,Gurugram,GGN-DS-02,Baby Care,64.55,15,16.3,DP176,5.0
ORD101106,2026-06-13 23:29:00,Bengaluru,BLR-DS-01,Frozen Food,143.02,15,19.5,DP232,4.0
ORD105758,2026-05-17 07:01:00,Pune,PUN-DS-01,Dairy & Breakfast,180.19,20,17.4,DP116,1.0
ORD105132,2026-05-14 10:32:00,GURUGRAM,GGN-DS-02,Household Essentials,67.07,15,15.4,DP107,4.0
ORD104579,2026-05-20 23:08:00,Delhi,DEL-DS-01,Personal Care,375.47,15,9.1,DP240,5.0
ORD104970,2026-05-31 16:12:00,Pune,PUN-DS-01,Dairy & Breakfast,148.84,15,17.9,DP114,2.0
ORD100618,2026-05-01 13:54:00,Chennai,CHN-DS-01,Baby Care,273.95,15,21.1,DP149,5.0
ORD100560,2026-05-24 16:13:00,Pune,PUN-DS-01,Meat & Seafood,322.77,20,22.1,DP221,5.0
ORD100444,2026-06-08 14:01:00,Delhi,DEL-DS-01,Baby Care,27.5,15,18.5,DP100,3.0
ORD103506,2026-05-30 11:19:00,Bengaluru,BLR-DS-01,Dairy & Breakfast,94.61,15,20.6,DP187,5.0
ORD100510,2026-05-24 08:24:00,Noida,NOI-DS-01,Personal Care,129.4,20,24.3,DP112,5.0
ORD104646,2026-05-15 12:03:00,Hyderabad,HYD-DS-02,Household Essentials,264.03,20,30.1,DP199,5.0
ORD100374,2026-06-04 18:34:00,GURUGRAM,GGN-DS-02,Fruits & Vegetables,83.75,15,12.6,DP239,5.0
ORD102987,2026-05-20 20:56:00,Bengaluru,BLR-DS-01,Bakery,308.17,20,25.2,DP139,5.0
ORD103840,2026-05-14 09:13:00,Bengaluru,BLR-DS-01,Household Essentials,57.43,10,13.0,DP229,5.0
ORD104561,2026-05-12 17:22:00,Mumbai,MUM-DS-01,Meat & Seafood,190.44,20,22.4,DP226,4.0
ORD102530,2026-05-06 16:03:00,Pune,PUN-DS-01,Beverages,610.03,20,26.2,DP174,5.0
ORD101754,2026-05-11 13:49:00, noida ,NOI-DS-02,Bakery,107.26,15,19.7,DP140,4.0
ORD100397,2026-06-12 16:13:00,BENGALURU,BLR-DS-01,Baby Care,81.3,20,16.1,DP230,4.0
ORD102797,2026-06-09 12:42:00,Noida,NOI-DS-02,Meat & Seafood,175.01,20,28.5,DP115,4.0
ORD100557,2026-05-21 08:49:00, delhi ,DEL-DS-01,Meat & Seafood,127.46,15,16.6,DP225,5.0
ORD102335,2026-05-09 17:33:00,Chennai,CHN-DS-01,Meat & Seafood,267.37,15,13.5,DP226,5.0
ORD101129,2026-05-13 18:02:00,Bengaluru,BLR-DS-02,Fruits & Vegetables,15.86,15,17.1,DP150,5.0
ORD101028,2026-05-10 21:31:00, gurugram ,GGN-DS-01,Frozen Food,204.99,10,-1.0,DP215,4.0
ORD100707,2026-06-14 11:48:00,Hyderabad,HYD-DS-02,Snacks,120.32,15,16.5,DP243,4.0
ORD101579,2026-05-04 23:57:00,Chennai,CHN-DS-01,Baby Care,123.97,20,21.5,DP230,5.0
ORD103203,2026-05-27 10:59:00,CHENNAI,CHN-DS-01,Baby Care,137.83,15,17.2,DP246,4.0
ORD102498,2026-05-01 07:06:00,Hyderabad,HYD-DS-01,Frozen Food,363.62,20,18.8,DP232,2.0
ORD102296,2026-05-05 08:07:00,Hyderabad,HYD-DS-02,Bakery,277.6,20,18.3,DP151,2.0
ORD101335,2026-05-07 17:54:00,DELHI,DEL-DS-01,Dairy & Breakfast,313.71,15,16.5,DP135,3.0
ORD103515,2026-05-30 12:57:00,Gurugram,GGN-DS-02,Dairy & Breakfast,209.63,15,18.1,DP161,5.0
ORD105249,2026-05-22 21:24:00,Mumbai,MUM-DS-02,Personal Care,202.76,15,17.1,DP189,4.0
ORD100923,2026-05-13 12:42:00, mumbai ,MUM-DS-03,Household Essentials,515.83,10,10.2,DP123,5.0
ORD104989,2026-05-16 10:01:00,Pune,PUN-DS-01,Household Essentials,313.82,15,4.0,DP101,4.0
ORD103445,2026-06-09 20:28:00,Chennai,CHN-DS-01,Fruits & Vegetables,188.77,15,17.6,DP240,5.0
ORD101331,2026-05-20 12:56:00,BENGALURU,BLR-DS-01,Snacks,118.82,15,21.4,DP148,3.0
ORD105654,2026-05-02 16:05:00,Bengaluru,BLR-DS-01,Household Essentials,410.66,10,5.7,DP219,5.0
ORD105174,2026-05-10 10:28:00,Delhi,DEL-DS-03,Bakery,144.72,15,10.4,DP184,5.0
ORD105157,2026-05-17 23:20:00,Delhi,DEL-DS-03,Snacks,401.76,20,19.7,DP174,5.0
ORD100581,2026-06-11 20:17:00,Mumbai,MUM-DS-03,Household Essentials,200.13,15,11.2,DP184,4.0
ORD101499,2026-05-11 23:47:00,Noida,NOI-DS-01,Baby Care,173.12,15,21.7,DP221,5.0
ORD105821,2026-05-19 18:33:00, delhi ,DEL-DS-01,Snacks,354.33,10,4.0,DP222,2.0
ORD105993,2026-05-30 22:03:00,Noida,NOI-DS-02,Frozen Food,260.36,15,8.0,DP125,4.0
ORD103249,2026-06-12 17:16:00, chennai ,CHN-DS-01,Personal Care,226.86,20,17.0,DP135,3.0
ORD102550,2026-05-09 20:17:00,Gurugram,GGN-DS-02,Snacks,156.57,15,23.6,DP136,4.0
ORD100368,2026-05-12 22:40:00,Hyderabad,HYD-DS-02,Baby Care,732.87,15,15.3,DP242,5.0
ORD105543,2026-06-12 23:50:00,MUMBAI,MUM-DS-02,Meat & Seafood,248.02,15,12.7,DP214,5.0
ORD102006,2026-05-06 15:56:00,Pune,PUN-DS-01,Snacks,198.54,15,19.3,DP191,5.0
ORD105331,2026-05-04 12:21:00,Hyderabad,HYD-DS-01,Beverages,92.05,10,24.8,DP134,3.0
ORD103791,2026-05-26 22:53:00,Gurugram,GGN-DS-02,Household Essentials,454.82,15,16.8,DP210,5.0
ORD104637,2026-05-09 13:12:00,Hyderabad,HYD-DS-02,Meat & Seafood,239.56,20,21.9,DP103,4.0
ORD105274,2026-05-21 12:31:00,Pune,PUN-DS-01,Household Essentials,77.48,15,19.0,DP145,5.0
ORD104748,2026-06-06 11:15:00,Noida,NOI-DS-01,Snacks,159.86,15,11.1,DP198,4.0
ORD105901,2026-05-12 16:06:00,Hyderabad,HYD-DS-02,Household Essentials,253.3,15,17.4,DP156,3.0
ORD101618,2026-06-10 09:06:00,Pune,PUN-DS-01,Baby Care,241.26,15,8.5,DP153,4.0
ORD101170,2026-05-05 10:32:00,Gurugram,GGN-DS-02,Household Essentials,263.83,15,13.3,DP215,4.0
ORD105882,2026-06-03 09:12:00,Delhi,DEL-DS-01,Beverages,80.49,15,14.1,DP248,4.0
ORD100194,2026-05-22 10:35:00,Pune,PUN-DS-01,Bakery,77.23,15,11.9,DP164,5.0
ORD105323,2026-06-05 10:04:00,Mumbai,MUM-DS-03,Snacks,201.62,10,13.5,DP247,4.0
ORD105084,2026-05-19 21:30:00,PUNE,PUN-DS-01,Beverages,169.51,15,19.5,DP244,4.0
ORD100385,2026-06-06 22:50:00,Pune,PUN-DS-01,Household Essentials,146.53,10,4.0,DP111,
ORD104232,2026-05-02 15:58:00,Delhi,DEL-DS-01,Household Essentials,350.33,20,17.4,DP229,5.0
ORD102743,2026-05-09 23:09:00,Mumbai,MUM-DS-01,Meat & Seafood,382.9,15,11.0,DP102,4.0
ORD100991,2026-05-01 22:08:00,Chennai,CHN-DS-01,Household Essentials,448.42,15,16.3,DP154,4.0
ORD104605,2026-06-12 08:30:00,Noida,NOI-DS-01,Personal Care,244.22,10,4.6,DP165,5.0
ORD104306,2026-05-31 16:03:00,Gurugram,GGN-DS-01,Personal Care,228.26,15,10.6,DP157,5.0
ORD100650,2026-05-11 12:54:00,Chennai,CHN-DS-01,Fruits & Vegetables,190.28,15,19.7,DP160,2.0
ORD103184,2026-06-07 09:08:00,Hyderabad,HYD-DS-02,Household Essentials,145.14,20,18.9,DP179,5.0
ORD100313,2026-05-17 18:32:00,Pune,PUN-DS-01,Frozen Food,615.9,15,19.1,DP125,5.0
ORD100236,2026-05-09 14:50:00,Gurugram,GGN-DS-01,Frozen Food,160.27,10,15.8,DP192,4.0
ORD101725,2026-05-28 10:06:00, hyderabad ,HYD-DS-02,Snacks,193.29,15,11.3,DP248,5.0
ORD104982,2026-06-04 12:02:00,Noida,NOI-DS-01,Frozen Food,136.31,15,22.2,DP186,4.0
ORD105754,2026-06-11 09:59:00,Delhi,DEL-DS-01,Frozen Food,317.52,15,16.1,DP122,3.0
ORD105292,2026-05-13 18:26:00,Delhi,DEL-DS-02,Frozen Food,520.3,15,13.7,DP190,5.0
ORD100519,2026-05-17 21:03:00,Chennai,CHN-DS-01,Dairy & Breakfast,215.81,15,24.8,DP110,4.0
ORD101031,2026-05-04 23:01:00,Chennai,CHN-DS-01,Bakery,730.54,20,21.1,DP180,3.0
ORD101742,2026-05-13 09:57:00,Bengaluru,BLR-DS-01,Snacks,,20,15.2,,
ORD101529,2026-05-25 11:27:00,Delhi,DEL-DS-02,Bakery,81.12,20,27.1,DP135,5.0
ORD104149,2026-05-07 12:20:00,Bengaluru,BLR-DS-02,Beverages,82.14,15,20.7,DP109,5.0
ORD102640,2026-05-13 11:54:00,NOIDA,NOI-DS-02,Snacks,267.12,15,14.8,DP134,5.0
ORD104241,2026-06-02 13:17:00,Delhi,DEL-DS-01,Frozen Food,253.11,15,24.7,DP118,5.0
ORD101428,2026-06-08 23:22:00,Hyderabad,HYD-DS-02,Bakery,133.78,10,4.4,DP129,5.0
ORD103359,2026-06-09 14:33:00,GURUGRAM,GGN-DS-02,Personal Care,496.89,15,12.7,DP167,4.0
ORD104300,2026-05-05 19:24:00,Delhi,DEL-DS-01,Personal Care,482.8,15,18.6,DP247,5.0
ORD105878,2026-05-25 13:43:00,Gurugram,GGN-DS-01,Bakery,84.78,20,22.6,DP185,4.0
ORD100348,2026-06-04 12:43:00,Mumbai,MUM-DS-03,Baby Care,634.2,10,16.5,DP218,5.0
ORD101280,2026-06-10 09:04:00,Pune,PUN-DS-01,Beverages,215.19,10,7.6,DP142,5.0
ORD104079,2026-05-24 18:54:00,Gurugram,GGN-DS-01,Dairy & Breakfast,135.01,15,17.3,DP182,4.0
ORD103186,2026-05-11 20:36:00,HYDERABAD,HYD-DS-01,Meat & Seafood,91.21,15,22.5,DP102,5.0
ORD100868,2026-06-14 10:28:00,Hyderabad,HYD-DS-02,Frozen Food,133.67,15,18.4,DP121,5.0
ORD102684,2026-06-14 11:09:00,Mumbai,MUM-DS-01,Snacks,264.27,20,18.0,DP104,5.0
ORD100870,2026-05-31 16:10:00,Gurugram,GGN-DS-01,Frozen Food,85.07,20,22.3,DP249,5.0
ORD101879,2026-05-14 10:29:00,PUNE,PUN-DS-01,Snacks,280.25,15,19.0,DP181,5.0
ORD105102,2026-06-02 18:06:00,PUNE,PUN-DS-01,Frozen Food,83.24,15,14.4,DP245,5.0
ORD105237,2026-06-14 17:04:00,Pune,PUN-DS-01,Beverages,176.19,20,16.7,DP223,4.0
ORD103756,2026-05-31 19:33:00, mumbai ,MUM-DS-01,Household Essentials,291.62,20,31.5,DP111,4.0
ORD103149,2026-05-08 21:03:00,Noida,NOI-DS-01,Personal Care,108.14,20,25.8,DP208,2.0
ORD104141,2026-05-07 15:51:00,Delhi,DEL-DS-01,Household Essentials,182.99,15,9.1,DP169,3.0
ORD100107,2026-05-08 21:44:00,Bengaluru,BLR-DS-02,Personal Care,199.44,15,22.6,DP169,3.0
ORD105394,2026-06-09 19:09:00,Pune,PUN-DS-01,Snacks,107.02,20,32.9,DP190,5.0
ORD102057,2026-05-18 08:27:00, hyderabad ,HYD-DS-01,Frozen Food,184.55,20,17.0,DP127,5.0
ORD105415,2026-05-19 16:03:00,MUMBAI,MUM-DS-03,Beverages,313.79,15,19.7,DP200,4.0
ORD100216,2026-05-03 19:23:00, hyderabad ,HYD-DS-02,Personal Care,109.55,10,18.2,DP191,5.0
ORD104271,2026-05-25 16:18:00,Delhi,DEL-DS-02,Bakery,366.1,20,27.3,DP190,5.0
ORD101425,2026-05-14 22:27:00,Bengaluru,BLR-DS-01,Frozen Food,231.59,15,18.8,DP169,1.0
ORD103626,2026-05-09 20:38:00,Gurugram,GGN-DS-02,Beverages,146.93,15,29.3,DP204,5.0
ORD100688,2026-05-30 08:23:00,Chennai,CHN-DS-01,Baby Care,135.24,15,14.7,DP194,4.0
ORD100497,2026-05-20 20:50:00,Mumbai,MUM-DS-03,Household Essentials,367.78,15,23.0,DP166,4.0
ORD100675,2026-05-16 07:02:00,Gurugram,GGN-DS-02,Meat & Seafood,222.52,15,12.8,DP139,4.0
ORD105774,2026-05-28 22:02:00,Chennai,CHN-DS-01,Dairy & Breakfast,132.4,15,14.0,DP228,5.0
ORD101756,2026-05-31 16:23:00,Mumbai,MUM-DS-02,Snacks,144.12,15,15.6,DP185,5.0
ORD100253,2026-05-14 18:03:00, chennai ,CHN-DS-01,Fruits & Vegetables,743.0,15,12.9,DP226,5.0
ORD102141,2026-05-19 17:01:00,Chennai,CHN-DS-01,Bakery,,20,20.0,DP116,
ORD103039,2026-06-13 13:09:00,Chennai,CHN-DS-01,Frozen Food,293.57,10,13.9,DP152,5.0
ORD102870,2026-06-03 13:40:00,Noida,NOI-DS-02,Meat & Seafood,,15,17.1,,
ORD105660,2026-06-08 16:39:00,Hyderabad,HYD-DS-02,Beverages,249.04,15,18.7,DP211,4.0
ORD100165,2026-06-07 17:42:00,Noida,NOI-DS-01,Dairy & Breakfast,42.48,15,11.0,DP190,5.0
ORD104376,2026-05-04 09:08:00,PUNE,PUN-DS-01,Fruits & Vegetables,116.69,15,18.7,DP162,4.0
ORD104028,2026-06-03 22:39:00,Hyderabad,HYD-DS-02,Snacks,278.48,10,9.6,DP114,5.0
ORD103639,2026-05-06 10:53:00,Gurugram,GGN-DS-02,Personal Care,559.01,20,24.1,DP209,5.0
ORD105411,2026-05-11 17:02:00,Hyderabad,HYD-DS-02,Household Essentials,56.77,10,13.8,DP222,5.0
ORD100401,2026-05-05 07:37:00,Noida,NOI-DS-02,Dairy & Breakfast,173.89,10,9.0,DP167,4.0
ORD101672,2026-05-06 16:50:00,Pune,PUN-DS-01,Snacks,260.6,15,12.6,DP217,
ORD101222,2026-06-01 22:48:00,Hyderabad,HYD-DS-02,Household Essentials,371.4,20,22.6,DP209,5.0
ORD100960,2026-05-30 15:59:00,Mumbai,MUM-DS-03,Baby Care,280.27,20,25.4,DP211,2.0
ORD100772,2026-06-13 09:21:00,Bengaluru,BLR-DS-01,Frozen Food,203.82,10,8.2,DP126,4.0
ORD101745,2026-05-13 10:34:00,GURUGRAM,GGN-DS-02,Meat & Seafood,341.05,15,12.5,DP224,1.0
ORD102396,2026-06-06 09:01:00,Noida,NOI-DS-01,Snacks,134.37,20,19.2,DP142,4.0
ORD103345,2026-06-08 08:35:00,Pune,PUN-DS-01,Meat & Seafood,173.31,15,14.8,DP194,5.0
ORD101160,2026-05-04 18:33:00,Gurugram,GGN-DS-02,Fruits & Vegetables,152.9,15,16.0,DP183,5.0
ORD103045,2026-05-27 09:57:00,MUMBAI,MUM-DS-03,Household Essentials,101.83,20,22.7,DP215,5.0
ORD100013,2026-05-15 11:32:00,Hyderabad,HYD-DS-02,Frozen Food,198.58,10,8.8,DP112,5.0
ORD102666,2026-06-13 17:26:00,Hyderabad,HYD-DS-02,Beverages,161.9,15,23.0,DP219,5.0
ORD100454,2026-05-04 19:28:00,Gurugram,GGN-DS-01,Bakery,304.87,15,29.2,DP205,5.0
ORD105517,2026-05-17 10:58:00,Chennai,CHN-DS-01,Snacks,329.4,15,15.3,DP125,5.0
ORD100011,2026-06-11 22:25:00,Pune,PUN-DS-01,Frozen Food,82.61,15,15.8,DP167,4.0
ORD104109,2026-05-13 10:24:00,Delhi,DEL-DS-03,Frozen Food,194.68,20,20.1,DP223,3.0
ORD104299,2026-05-22 19:46:00,Hyderabad,HYD-DS-01,Bakery,331.63,20,28.6,DP231,5.0
ORD101352,2026-05-10 20:15:00,Bengaluru,BLR-DS-02,Beverages,205.25,15,22.0,DP114,5.0
ORD100674,2026-06-10 20:20:00,Gurugram,GGN-DS-01,Fruits & Vegetables,74.46,15,21.8,DP170,4.0
ORD101471,2026-05-18 23:46:00,CHENNAI,CHN-DS-01,Fruits & Vegetables,339.28,15,16.7,DP205,3.0
ORD100789,2026-06-07 21:20:00,Chennai,CHN-DS-01,Baby Care,553.46,10,17.3,DP213,3.0
ORD102020,2026-06-13 22:01:00,HYDERABAD,HYD-DS-02,Bakery,211.76,10,5.5,DP224,5.0
ORD105457,2026-05-20 07:00:00,Gurugram,GGN-DS-02,Fruits & Vegetables,293.06,15,14.4,DP109,1.0
ORD104791,2026-05-01 15:28:00,Gurugram,GGN-DS-02,Fruits & Vegetables,68.63,10,13.5,DP147,3.0
ORD102486,2026-06-11 16:51:00,Delhi,DEL-DS-03,Snacks,252.34,15,22.1,DP235,4.0
ORD103483,2026-05-10 23:12:00,Chennai,CHN-DS-01,Household Essentials,69.65,20,22.2,DP176,5.0
ORD102475,2026-05-31 22:57:00,Hyderabad,HYD-DS-01,Dairy & Breakfast,176.41,20,18.9,DP132,5.0
ORD101982,2026-05-15 22:00:00,Delhi,DEL-DS-01,Household Essentials,422.77,10,12.2,DP248,3.0
ORD101409,2026-05-28 14:06:00,Pune,PUN-DS-01,Snacks,89.28,20,25.2,DP130,4.0
ORD103198,2026-05-20 12:47:00,Pune,PUN-DS-01,Snacks,260.36,15,18.6,DP102,5.0
ORD103113,2026-06-07 14:24:00, gurugram ,GGN-DS-01,Fruits & Vegetables,166.29,10,14.0,DP207,2.0
ORD103342,2026-05-17 09:40:00,Chennai,CHN-DS-01,Frozen Food,164.55,15,11.2,DP227,3.0
ORD103082,2026-05-08 11:15:00,Noida,NOI-DS-01,Frozen Food,426.19,15,13.7,DP150,5.0
ORD104528,2026-05-21 11:32:00,CHENNAI,CHN-DS-01,Meat & Seafood,480.02,10,15.0,DP184,5.0
ORD105385,2026-05-02 12:54:00,Noida,NOI-DS-01,Household Essentials,156.76,20,31.7,DP212,5.0
ORD105542,2026-05-02 16:29:00,Bengaluru,BLR-DS-01,Household Essentials,247.27,20,15.1,DP243,5.0
ORD103747,2026-05-03 16:44:00, bengaluru ,BLR-DS-01,Meat & Seafood,278.08,10,4.0,DP162,4.0
ORD105694,2026-05-10 20:08:00,Mumbai,MUM-DS-01,Frozen Food,38.12,15,13.8,DP209,5.0
ORD103099,2026-06-04 16:27:00,Pune,PUN-DS-01,Personal Care,367.95,10,11.5,DP233,5.0
ORD103998,2026-06-02 21:09:00,Chennai,CHN-DS-01,Snacks,199.84,15,19.9,DP247,4.0
ORD103012,2026-05-26 12:10:00,Noida,NOI-DS-01,Dairy & Breakfast,212.78,15,27.8,DP249,5.0
ORD100158,2026-06-11 07:03:00,Bengaluru,BLR-DS-02,Frozen Food,290.3,15,20.8,DP209,5.0
ORD104090,2026-05-06 16:48:00,Gurugram,GGN-DS-01,Bakery,277.02,10,4.0,DP112,
ORD100106,2026-05-10 09:03:00,Noida,NOI-DS-02,Snacks,258.33,15,11.7,DP245,4.0
ORD103498,2026-05-01 19:04:00,Noida,NOI-DS-02,Fruits & Vegetables,202.1,15,20.1,DP184,5.0
ORD100954,2026-06-01 09:53:00,Hyderabad,HYD-DS-01,Baby Care,185.57,15,23.2,DP173,2.0
ORD101101,2026-05-01 13:52:00,CHENNAI,CHN-DS-01,Bakery,268.19,10,12.6,DP171,3.0
ORD102234,2026-05-10 15:32:00,Mumbai,MUM-DS-02,Beverages,651.83,15,16.3,DP194,4.0
ORD105075,2026-05-13 09:01:00,Delhi,DEL-DS-02,Meat & Seafood,156.85,10,4.5,DP219,4.0
ORD103419,2026-05-22 11:13:00,Hyderabad,HYD-DS-02,Personal Care,250.32,15,23.2,DP228,4.0
ORD103893,2026-05-28 21:20:00,Hyderabad,HYD-DS-01,Dairy & Breakfast,166.82,10,13.1,DP226,5.0
ORD105518,2026-06-06 18:52:00,Mumbai,MUM-DS-03,Household Essentials,242.0,15,17.2,DP164,4.0
ORD105030,2026-05-12 09:58:00,Chennai,CHN-DS-01,Household Essentials,298.31,15,17.9,DP225,4.0
ORD105849,2026-05-12 23:57:00,Gurugram,GGN-DS-01,Dairy & Breakfast,117.87,10,15.1,DP161,1.0
